event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
MLI4754,"25 January 2021",2021,1,"Strategic developments","Strategic developments","Looting/property destruction","Katiba Macina","JNIM: Group for Support of Islam and Muslims",2,"Civilians (Mali)","Bambara Ethnic Group (Mali); Farmers (Mali)",7,27,,466,"Western Africa",Mali,Segou,Niono,Dogofry,Dogofri,14.8059,-6.0182,2,Signal,"New media","Property destruction: On 25 January 2021, presumed Katiba Macina (JNIM) militants burned rice fields belonging to Bambara farmers around Dogofri (Niono, Segou).",0,,1622068035
MLI4755,"25 January 2021",2021,1,"Political violence",Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Police Forces of Mali (2020-2021) Gendarmerie",,1,13,,466,"Western Africa",Mali,Tombouctou,Goundam,Goundam,Goundam,16.4167,-3.6667,1,"FAMAMali; Africa 1; AMAP; Essor",National-International,"On 25 January 2021, unknown gunmen attacked a gendarmerie checkpoint in Goundam (Goundam, Tombouctou). One gendarme was killed and two others severely wounded.",1,,1626735454
MLI4753,"25 January 2021",2021,2,"Political violence",Battles,"Armed clash","Military Forces of France (2017-)",,8,"JNIM: Group for Support of Islam and Muslims",,2,28,,466,"Western Africa",Mali,Mopti,Douentza,Mondoro,Boulkessi,14.7983,-1.3025,2,"Armee Francaise",International,"Around 25 January 2021 (between 22 - 28 January), French forces killed one suspected JNIM militant and seized motorbikes and communication equipment in the area of Boulikessi (Douentza, Mopti).",1,,1663626896
MLI4747,"24 January 2021",2021,1,"Political violence",Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"GATIA: Imghad Tuareg and Allies Self-Defense Group",,3,33,,466,"Western Africa",Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,1,"Gao Infos; Signal; Kibaru; Twitter; Studio Tamani","New media-National","On 24 January 2021, unknown gunmen aboard a vehicle shot and killed a GATIA member in Gao (Gao, Gao).",1,,1612212402
MLI4752,"24 January 2021",2021,1,"Strategic developments","Strategic developments","Looting/property destruction","Katiba Macina","JNIM: Group for Support of Islam and Muslims",2,"Civilians (Mali)","Bambara Ethnic Group (Mali); Farmers (Mali)",7,27,,466,"Western Africa",Mali,Segou,Niono,Dogofry,"Sikasso Coura K22",14.8685,-5.9731,1,Signal,"New media","Property destruction: On 24 January 2021, presumed Katiba Macina (JNIM) militants burned rice fields belonging to Bambara farmers in Sikasso Coura K22 (Niono, Segou).",0,,1622068035
MLI4750,"24 January 2021",2021,1,"Strategic developments","Strategic developments","Looting/property destruction","Katiba Macina","JNIM: Group for Support of Islam and Muslims",2,"Civilians (Mali)","Bambara Ethnic Group (Mali); Farmers (Mali)",7,27,,466,"Western Africa",Mali,Segou,Niono,Dogofry,"NGoma Coura K23",14.8846,-5.9684,1,Signal,"New media","Property destruction: On 24 January 2021, presumed Katiba Macina (JNIM) militants burned rice fields belonging to Bambara farmers in NGoma Coura K23 (Niono, Segou).",0,,1622068035
MLI4751,"24 January 2021",2021,1,"Strategic developments","Strategic developments","Looting/property destruction","Katiba Macina","JNIM: Group for Support of Islam and Muslims",2,"Civilians (Mali)","Bambara Ethnic Group (Mali); Farmers (Mali)",7,27,,466,"Western Africa",Mali,Segou,Niono,Dogofry,"Sansanding Coura K19",14.8372,-5.9782,1,Signal,"New media","Property destruction: On 24 January 2021, presumed Katiba Macina (JNIM) militants burned rice fields belonging to Bambara farmers in Sansanding Coura K19 (Niono, Segou).",0,,1622068035
MLI4746,"24 January 2021",2021,1,"Strategic developments","Strategic developments","Looting/property destruction","Katiba Macina","JNIM: Group for Support of Islam and Muslims",2,"Civilians (Mali)","Bambara Ethnic Group (Mali); Farmers (Mali)",7,27,,466,"Western Africa",Mali,Segou,Niono,Dogofry,"Djene Coura K21",14.8646,-5.9722,1,Signal,"New media","Property destruction: On 24 January 2021, presumed Katiba Macina (JNIM) militants burned rice fields belonging to Bambara farmers in Djene Coura K21 (Niono, Segou).",0,,1622068035
MLI4749,"24 January 2021",2021,1,"Political violence",Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Mali (2020-2021)",,1,12,,466,"Western Africa",Mali,Mopti,Douentza,Mondoro,Mondoro,14.6762,-1.9513,1,"Signal; AMAP; RFI; Reuters; Armee Francaise; Essor; Facebook; FAMAMali","New media-National","On 24 January 2021, presumed JNIM militants attacked the Malian National Guard camp in Mondoro (Douentza, Mopti). Two soldiers were killed and 6 wounded. Militant fatalities are unknown. The militants seized weapons, ammunition, and gear.",2,,1624927676
MLI4748,"24 January 2021",2021,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Ansar Dine","JNIM: Group for Support of Islam and Muslims",2,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2020-2021)",,8,28,,466,"Western Africa",Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,2,Signal,"New media","On 24 January 2021, a MINUSMA vehicle struck an IED near Kidal (Kidal, Kidal). No casualties were reported. The device was likely planted by Ansar Dine (JNIM) militants.",0,,1626129975
MLI4745,"24 January 2021",2021,1,"Political violence",Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Mali (2020-2021)","G5S: G5 Sahel Force (2017-); Military Forces of France (2017-)",1,12,,466,"Western Africa",Mali,Mopti,Douentza,Mondoro,Boulkessi,14.7983,-1.3025,1,"Reuters; AMAP; Facebook; RFI; Armee Francaise; Essor; FAMAMali","New media-National","On 24 January 2021, presumed JNIM militants attacked the Malian contingent of the G5 Sahel Force at the military base in Boulikessi (Douentza, Mopti). Four soldiers were killed and 12 wounded. French military aircrafts intervened. The Malian army said about 30 militants were killed in the counter-attack.",34,,1663626896
MLI4744,"23 January 2021",2021,1,"Political violence",Battles,"Armed clash","Military Forces of France (2017-)","Military Forces of Mali (2020-2021)",8,"Islamic State (West Africa) - Greater Sahara Faction",,2,28,,466,"Western Africa",Mali,Gao,Ansongo,Ouattagouna,"Tin Azir",15.1541,0.8904,2,Signal,"New media","On 23 January 2021, several ISGS fighters were reportedly wounded during military operations by French and Malian forces in the area of Tin Azir (Ansongo, Gao).",0,,1624927678
MLI4742,"22 January 2021",2021,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Mali)",,3,"Civilians (Mali)","Pastoralists (Mali)",7,37,"Civilian targeting",466,"Western Africa",Mali,Gao,Ansongo,Bara,"In Tabakat",15.9829,0.6652,1,Signal,"New media","On 22 January 2021, unknown gunmen abducted a pastoralist male civilian in In Tabakat (Gao, Gao).",0,,1622068035
MLI4732,"22 January 2021",2021,1,"Strategic developments","Strategic developments","Disrupted weapons use","Katiba Serma","JNIM: Group for Support of Islam and Muslims",2,,,0,20,,466,"Western Africa",Mali,Mopti,Douentza,Mondoro,Isseye,14.8728,-2.0256,2,"Koro Kibaru; Signal","New media","Detonation: On 22 January 2021, two suspected Katiba Serma (JNIM) militants were killed while planting an IED near Isseye (Douentza, Mopti).",2,,1622068035
MLI4743,"22 January 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mali)","Labor Group (Mali)",6,,,0,60,,466,"Western Africa",Mali,Segou,Segou,Segou,Segou,13.4312,-6.2492,1,"Mali Actu",National,"On 22 January 2021, around 300 textile workers staged a demonstration march in Segou (Segou, Segou). The demonstrators demanded the reopening of the Chinese-owned COMATEX textile factory.",0,"crowd size=around 300",1622068035
MLI4731,"22 January 2021",2021,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Military Forces of Mali (2020-2021)",,1,"Civilians (Mali)","Fulani Ethnic Group (Mali); Pastoralists (Mali)",7,17,"Civilian targeting",466,"Western Africa",Mali,Mopti,Douentza,Dallah,Boyande,15.0854,-2.4659,1,"Pinal (Mali)","New media","On 22 January 2021, Malian soldiers reportedly forcibly disappeared three members of the Fulani community in Boyande (Douentza, Mopti).",0,,1624927677
MLI4726,"21 January 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mali)","CDR: Collective for the Defense of the Republic; M5-RFP: Movement of June 5 - Rally of Patriotic Forces",6,,,0,60,,466,"Western Africa",Mali,Bamako,Bamako,"Commune III",Bamako,12.65,-8,1,"Mali Jet; Maliweb",National,"On 21 January 2021, thousands of activists of the Collective for the Defense of the Republic and the M5 movement staged a demonstration in Bamako (Bamako, Bamako). The demonstrators demanded the release of activist Ras Bath and other detained activists.",0,"crowd size=several thousands",1622068035
MLI4728,"21 January 2021",2021,1,"Political violence","Violence against civilians",Attack,"Katiba Macina","JNIM: Group for Support of Islam and Muslims",2,"Civilians (Mali)","Labor Group (Mali)",7,27,"Civilian targeting",466,"Western Africa",Mali,Mopti,Bandiagara,"Bara Sara",Parou,14.1891,-3.7488,2,"AMAP; Le Pays Dogon; Koro Kibaru","New media-Subnational","On 21 January 2021, suspected Katiba Macina (JNIM) militants attacked a minibus near Parou (Bandiagara, Mopti). An elderly woman was wounded. Gendarmes reportedly intervened and routed the assailants.",0,,1622068035
MLI4730,"21 January 2021",2021,1,"Political violence",Battles,"Armed clash","Zamana Communal Militia (Mali)","Miners (Mali)",4,"Barila Communal Militia (Mali)","Miners (Mali)",4,44,,466,"Western Africa",Mali,Sikasso,Yanfolila,Gouanan,Zamana,10.9333,-8.1167,2,"Studio Tamani",National,"On 21 January 2021, clashes erupted between miners from the villages of Zamana and Barila (Yanfolila, Sikasso). One person was killed and others wounded.",1,,1622068035
MLI4727,"21 January 2021",2021,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Mali (2020-2021)",,1,12,,466,"Western Africa",Mali,Mopti,Koro,Dinangourou,Dinangourou,14.451,-2.245,2,"Signal; Studio Tamani; aBamako; AFP","New media-Subnational","On 21 January 2021, a Malian army vehicle struck an IED between Dinangorou (Koro, Mopti) and Mondoro. Three soldiers were killed and three others wounded. The device was likely planted by JNIM militants.",3,,1624927676
MLI4729,"21 January 2021",2021,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Mali (2020-2021)",,1,12,,466,"Western Africa",Mali,Mopti,Koro,Dinangourou,"Tondo Erkokoni",14.2579,-2.5728,2,"RFI; Studio Tamani; AMAP; FAMAMali; Signal","New media-Subnational","On 21 January 2021, a Malian army vehicle struck an IED near Tonou [Tondo Erkokoni] (Koro, Mopti). Five soldiers were wounded. The device was likely planted by JNIM militants.",0,,1624927676
MLI4739,"20 January 2021",2021,1,"Strategic developments","Strategic developments","Looting/property destruction","Katiba Macina","JNIM: Group for Support of Islam and Muslims",2,"Civilians (Mali)",,7,27,,466,"Western Africa",Mali,Mopti,Bankass,"Lessagou Habe",Dindan,13.7681,-3.523,1,Signal,"New media","Looting: On 20 January 2021, presumed Katiba Macina (JNIM) militants pillaged a school canteen and destroyed school supplies in the village of Dindan (Bankass, Mopti).",0,,1622068035
MLI4741,"20 January 2021",2021,1,"Strategic developments","Strategic developments","Looting/property destruction","Katiba Macina","JNIM: Group for Support of Islam and Muslims",2,"Civilians (Mali)",,7,27,,466,"Western Africa",Mali,Mopti,Bankass,"Koulogon Habe",Sodo,13.78,-3.458,1,Signal,"New media","Looting: On 20 January 2021, presumed Katiba Macina (JNIM) militants pillaged a school canteen and destroyed school supplies in the village of Sodo (Bankass, Mopti).",0,,1622068035
MLI4740,"20 January 2021",2021,1,"Strategic developments","Strategic developments","Looting/property destruction","Katiba Macina","JNIM: Group for Support of Islam and Muslims",2,"Civilians (Mali)",,7,27,,466,"Western Africa",Mali,Mopti,Bankass,"Koulogon Habe",Siratintin,13.7292,-3.4815,1,Signal,"New media","Looting: On 20 January 2021, presumed Katiba Macina (JNIM) militants pillaged a school canteen and destroyed school supplies in the village of Siratintin (Bankass, Mopti).",0,,1622068035
MLI4725,"20 January 2021",2021,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of France (2017-)",,8,,,0,80,,466,"Western Africa",Mali,Gao,Ansongo,Bourra,Tassiga,15.4729,0.6941,2,Twitter,"New media","On 20 January 2021, French forces reportedly conducted airstrike south of Tassiga (Ansongo, Gao). No casualties reported.",0,,1622068035
MLI4723,"20 January 2021",2021,1,Demonstrations,Riots,"Violent demonstration","Rioters (Mali)",,5,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2020-2021)","CMA: Coordination of Movements of the Azawad",8,58,,466,"Western Africa",Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,"Signal; Telegram","New media","On 20 January 2021, a number of people demonstrated against French presence by throwing stones against the MINUSMA base in Kidal (Kidal, Kidal). MINUSMA forces fired tear gas and CSMAK (CMA security) intervened to disperse the demonstrators.",0,"crowd size=no report",1626129974
MLI4722,"20 January 2021",2021,1,Demonstrations,Protests,"Protest with intervention","Protesters (Mali)",,6,"Police Forces of Mali (2020-2021)",,1,16,,466,"Western Africa",Mali,Bamako,Bamako,"Commune III",Bamako,12.65,-8,1,"Sahelien; Mali Actu; aBamako; Maliweb; Studio Tamani; AFP; Signal","New media-National","On 20 January 2021, about a hundred people gathered to demonstrate in Bamako (Bamako, Bamako). The demonstrators denounced French military presence. Security forces broke up the demonstration by firing tear gas. Several demonstrators were reportedly wounded.",0,"crowd size=around 100",1626735454
MLI4724,"20 January 2021",2021,1,Demonstrations,Protests,"Protest with intervention","Protesters (Mali)",,6,"Police Forces of Mali (2020-2021)",,1,16,,466,"Western Africa",Mali,Mopti,Mopti,Mopti,Sevare,14.5297,-4.0922,1,AMAP,National,"On 20 January 2021, about fifty people gathered to demonstrate in Sevare (Mopti, Mopti). The demonstrators denounced French military presence. Security forces broke up the demonstration and arrested four people.",0,"crowd size=around 50",1626735455
MLI4721,"19 January 2021",2021,1,"Political violence","Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Mali)","Health Workers (Mali)",7,27,"Civilian targeting",466,"Western Africa",Mali,Sikasso,Yorosso,Boura,Boura,12.4117,-4.5393,1,"Malivox; Kibaru",National,"On 19 January 2021, suspected JNIM militants killed the health center director in Boura (Yorosso, Sikasso).",1,,1622068036
MLI4716,"18 January 2021",2021,2,"Political violence",Battles,"Armed clash","Military Forces of France (2017-)",,8,"Unidentified Armed Group (Mali)",,3,38,,466,"Western Africa",Mali,Gao,Ansongo,Ansongo,Ansongo,15.6597,0.5022,2,"Armee Francaise",International,"Around 18 January 2021 (between 16 - 21 January), French and Estonian forces of Task Force Takuba exchanged gunfire with an unnamed militant group (possibly ISGS) in the area of Ansongo (Ansongo, Gao). A Malian civilian hostage was liberated during the operation. No casualties were reported.",0,,1622068036
MLI4717,"18 January 2021",2021,1,"Strategic developments","Strategic developments","Looting/property destruction","Katiba Macina","JNIM: Group for Support of Islam and Muslims",2,"Civilians (Mali)","Bambara Ethnic Group (Mali); Farmers (Mali)",7,27,,466,"Western Africa",Mali,Segou,Niono,Dogofry,Dogofri,14.8059,-6.0182,2,"Twitter; Mali Actu","New media-National","Property destruction: On 18 January 2021, presumed Katiba Macina (JNIM) militant burned rice fields belonging to Bambara farmers in Dogofri and surrounding areas (Niono, Segou).",0,,1622068036
